"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00450872","BREMERTON, WA US","2005-07-17","72","54","63"
"USC00450872","BREMERTON, WA US","2005-07-18","80","54","68"
"USC00450872","BREMERTON, WA US","2005-07-19","87","53","56"
"USC00450872","BREMERTON, WA US","2005-07-20","77","53","60"
"USC00450872","BREMERTON, WA US","2005-07-21","77","52","62"
"USC00450872","BREMERTON, WA US","2005-07-22","81","59","61"
"USC00450872","BREMERTON, WA US","2005-07-23","75","57","61"
"USC00450872","BREMERTON, WA US","2005-07-24","76","51","62"
"USC00450872","BREMERTON, WA US","2005-07-25","77","53","63"
"USC00450872","BREMERTON, WA US","2005-07-26","80","53","63"
"USC00450872","BREMERTON, WA US","2005-07-27","86","55","67"
"USC00450872","BREMERTON, WA US","2005-07-28","86","57","64"
"USC00450872","BREMERTON, WA US","2005-07-29","83","55","63"
"USC00450872","BREMERTON, WA US","2005-07-30","83","55","65"
"USC00450872","BREMERTON, WA US","2005-07-31","87","56","59"
"USC00450872","BREMERTON, WA US","2005-08-01","88","59","62"
"USC00450872","BREMERTON, WA US","2005-08-02","73","51","60"
"USC00450872","BREMERTON, WA US","2005-08-03","77","49","61"
"USC00450872","BREMERTON, WA US","2005-08-04","83","54","66"
"USC00450872","BREMERTON, WA US","2005-08-05","88","56","66"
"USC00450872","BREMERTON, WA US","2005-08-06","85","57","59"
"USC00450872","BREMERTON, WA US","2005-08-07","83","55","58"
"USC00450872","BREMERTON, WA US","2005-08-08",,,
"USC00450872","BREMERTON, WA US","2005-08-09","82","55","57"
"USC00450872","BREMERTON, WA US","2005-08-10",,,
"USC00450872","BREMERTON, WA US","2005-08-11","64","56","59"
"USC00450872","BREMERTON, WA US","2005-08-12","68","53","56"
"USC00450872","BREMERTON, WA US","2005-08-13","76","56","63"
"USC00450872","BREMERTON, WA US","2005-08-14","87","56","69"
"USC00450872","BREMERTON, WA US","2005-08-15","89","57","65"
"USC00450872","BREMERTON, WA US","2005-08-16","88","57","58"
"USC00450872","BREMERTON, WA US","2005-08-17","65","58","60"
"USC00450872","BREMERTON, WA US","2005-08-18","73","55","60"
"USC00450872","BREMERTON, WA US","2005-08-19","79","53","60"
"USC00450872","BREMERTON, WA US","2005-08-20","83","54","56"
"USC00450872","BREMERTON, WA US","2005-08-21","81","53","57"
"USC00450872","BREMERTON, WA US","2005-08-22","81","53","61"
"USC00450872","BREMERTON, WA US","2005-08-23","73","55","57"
"USC00450872","BREMERTON, WA US","2005-08-24","72","51","58"
"USC00450872","BREMERTON, WA US","2005-08-25","78","50","63"
"USC00450872","BREMERTON, WA US","2005-08-26","85","52","64"
"USC00450872","BREMERTON, WA US","2005-08-27","86","54","60"
"USC00450872","BREMERTON, WA US","2005-08-28","78","59","63"
"USC00450872","BREMERTON, WA US","2005-08-29","79","54","59"
"USC00450872","BREMERTON, WA US","2005-08-30","69","52","57"
"USC00450872","BREMERTON, WA US","2005-08-31","67","55","62"
"USC00450872","BREMERTON, WA US","2005-09-01","75","52","60"
"USC00450872","BREMERTON, WA US","2005-09-02","77","55","58"
"USC00450872","BREMERTON, WA US","2005-09-03","69","52","54"
"USC00450872","BREMERTON, WA US","2005-09-04","75","52","60"
"USC00450872","BREMERTON, WA US","2005-09-05","71","48","54"
"USC00450872","BREMERTON, WA US","2005-09-06","70","47","56"
"USC00450872","BREMERTON, WA US","2005-09-07","74","48","55"
"USC00450872","BREMERTON, WA US","2005-09-08","77","51","60"
"USC00450872","BREMERTON, WA US","2005-09-09","77","54","56"
"USC00450872","BREMERTON, WA US","2005-09-10","77","53","54"
"USC00450872","BREMERTON, WA US","2005-09-11","63","52","54"
"USC00450872","BREMERTON, WA US","2005-09-12","67","52","55"
"USC00450872","BREMERTON, WA US","2005-09-13","69","48","55"
"USC00450872","BREMERTON, WA US","2005-09-14","74","50","56"
"USC00450872","BREMERTON, WA US","2005-09-15","66","54","57"
"USC00450872","BREMERTON, WA US","2005-09-16","63","52","53"
"USC00450872","BREMERTON, WA US","2005-09-17","62","48","53"
"USC00450872","BREMERTON, WA US","2005-09-18","68","47","55"
"USC00450872","BREMERTON, WA US","2005-09-19","68","51","53"
"USC00450872","BREMERTON, WA US","2005-09-20","68","53","55"
"USC00450872","BREMERTON, WA US","2005-09-21","67","44","50"
"USC00450872","BREMERTON, WA US","2005-09-22","67","45","51"
"USC00450872","BREMERTON, WA US","2005-09-23","64","41","45"
"USC00450872","BREMERTON, WA US","2005-09-24","67","40","47"
"USC00450872","BREMERTON, WA US","2005-09-25","65","43","45"
"USC00450872","BREMERTON, WA US","2005-09-26","71","45","48"
"USC00450872","BREMERTON, WA US","2005-09-27","72","48","52"
"USC00450872","BREMERTON, WA US","2005-09-28","69","45","48"
"USC00450872","BREMERTON, WA US","2005-09-29","70","47","54"
"USC00450872","BREMERTON, WA US","2005-09-30","70","47","54"
"USC00450872","BREMERTON, WA US","2005-10-01","57","50","51"
"USC00450872","BREMERTON, WA US","2005-10-02","59","45","48"
"USC00450872","BREMERTON, WA US","2005-10-03","58","42","48"
"USC00450872","BREMERTON, WA US","2005-10-04","62","41","45"
"USC00450872","BREMERTON, WA US","2005-10-05","62","42","52"
"USC00450872","BREMERTON, WA US","2005-10-06","65","45","55"
"USC00450872","BREMERTON, WA US","2005-10-07","60","48","52"
"USC00450872","BREMERTON, WA US","2005-10-08","65","44","46"
"USC00450872","BREMERTON, WA US","2005-10-09","59","46","56"
"USC00450872","BREMERTON, WA US","2005-10-10","62","50","52"
"USC00450872","BREMERTON, WA US","2005-10-11","60","52","53"
"USC00450872","BREMERTON, WA US","2005-10-12","64","43","50"
"USC00450872","BREMERTON, WA US","2005-10-13","60","50",
"USC00450872","BREMERTON, WA US","2005-10-14","68","51","51"
"USC00450872","BREMERTON, WA US","2005-10-15","68","51","51"
"USC00450872","BREMERTON, WA US","2005-10-16","60","50","52"
"USC00450872","BREMERTON, WA US","2005-10-17","60","52","58"
"USC00450872","BREMERTON, WA US","2005-10-18","66","52","52"
"USC00450872","BREMERTON, WA US","2005-10-19","60","52","54"
"USC00450872","BREMERTON, WA US","2005-10-20","60","46","48"
"USC00450872","BREMERTON, WA US","2005-10-21","58","47","48"
"USC00450872","BREMERTON, WA US","2005-10-22","71","45","51"
"USC00450872","BREMERTON, WA US","2005-10-23","71","51","52"
"USC00450872","BREMERTON, WA US","2005-10-24","54","44","46"
"USC00450872","BREMERTON, WA US","2005-10-25","62","45","54"
"USC00450872","BREMERTON, WA US","2005-10-26","64","46","47"
"USC00450872","BREMERTON, WA US","2005-10-27","57","36","37"
"USC00450872","BREMERTON, WA US","2005-10-28","58","37","48"
"USC00450872","BREMERTON, WA US","2005-10-29","56","46","46"
"USC00450872","BREMERTON, WA US","2005-10-30","58","45","48"
"USC00450872","BREMERTON, WA US","2005-10-31","55","47","52"
"USC00450872","BREMERTON, WA US","2005-11-01","57","47","47"
"USC00450872","BREMERTON, WA US","2005-11-02","49","45","46"
"USC00450872","BREMERTON, WA US","2005-11-03","52","44","44"
"USC00450872","BREMERTON, WA US","2005-11-04","49","42","44"
"USC00450872","BREMERTON, WA US","2005-11-05","45","39","43"
"USC00450872","BREMERTON, WA US","2005-11-06","44","37","40"
"USC00450872","BREMERTON, WA US","2005-11-07","51","39","39"
"USC00450872","BREMERTON, WA US","2005-11-08","50","36","42"
"USC00450872","BREMERTON, WA US","2005-11-09","56","38","49"
"USC00450872","BREMERTON, WA US","2005-11-10","51","48","51"
"USC00450872","BREMERTON, WA US","2005-11-11","52","38","42"
"USC00450872","BREMERTON, WA US","2005-11-12","44","37","41"
"USC00450872","BREMERTON, WA US","2005-11-13","46","37","44"
"USC00450872","BREMERTON, WA US","2005-11-14","48","40","42"
"USC00450872","BREMERTON, WA US","2005-11-15","48","31","36"
"USC00450872","BREMERTON, WA US","2005-11-16","49","36","40"
"USC00450872","BREMERTON, WA US","2005-11-17","49","36","46"
"USC00450872","BREMERTON, WA US","2005-11-18","49","39","45"
"USC00450872","BREMERTON, WA US","2005-11-19","50","38","41"
"USC00450872","BREMERTON, WA US","2005-11-20","48","41","44"
"USC00450872","BREMERTON, WA US","2005-11-21","46","42","43"
"USC00450872","BREMERTON, WA US","2005-11-22","46","41","42"
"USC00450872","BREMERTON, WA US","2005-11-23","44","37","38"
"USC00450872","BREMERTON, WA US","2005-11-24","45","30","38"
"USC00450872","BREMERTON, WA US","2005-11-25","51","38","45"
"USC00450872","BREMERTON, WA US","2005-11-26","46","30","33"
"USC00450872","BREMERTON, WA US","2005-11-27","45","33","38"
"USC00450872","BREMERTON, WA US","2005-11-28","44","27","30"
"USC00450872","BREMERTON, WA US","2005-11-29","40","30","36"
"USC00450872","BREMERTON, WA US","2005-11-30","40","31","35"
"USC00450872","BREMERTON, WA US","2005-12-01","46","34","37"
"USC00450872","BREMERTON, WA US","2005-12-02","38","32","34"
"USC00450872","BREMERTON, WA US","2005-12-03","39","33","35"
"USC00450872","BREMERTON, WA US","2005-12-04","41","27","31"
"USC00450872","BREMERTON, WA US","2005-12-05","40","31","38"
"USC00450872","BREMERTON, WA US","2005-12-06","43","30","43"
"USC00450872","BREMERTON, WA US","2005-12-07","44","31","35"
"USC00450872","BREMERTON, WA US","2005-12-08","42","29","30"
"USC00450872","BREMERTON, WA US","2005-12-09","43","29","31"
"USC00450872","BREMERTON, WA US","2005-12-10","45","31","39"
"USC00450872","BREMERTON, WA US","2005-12-11","47","31","32"
"USC00450872","BREMERTON, WA US","2005-12-12","43","32","41"
"USC00450872","BREMERTON, WA US","2005-12-13","42","31","37"
"USC00450872","BREMERTON, WA US","2005-12-14","45","31","36"
"USC00450872","BREMERTON, WA US","2005-12-15","42","29","32"
"USC00450872","BREMERTON, WA US","2005-12-16","40","27","30"
"USC00450872","BREMERTON, WA US","2005-12-17","41","27","35"
"USC00450872","BREMERTON, WA US","2005-12-18","43","23","43"
"USC00450872","BREMERTON, WA US","2005-12-19","43","27","36"
"USC00450872","BREMERTON, WA US","2005-12-20","48","35","45"
"USC00450872","BREMERTON, WA US","2005-12-21","50","44","48"
"USC00450872","BREMERTON, WA US","2005-12-22","53","48","49"
"USC00450872","BREMERTON, WA US","2005-12-23","53","48","48"
"USC00450872","BREMERTON, WA US","2005-12-24","56","48","56"
"USC00450872","BREMERTON, WA US","2005-12-25","60","48","51"
"USC00450872","BREMERTON, WA US","2005-12-26","52","46","49"
"USC00450872","BREMERTON, WA US","2005-12-27","51","44","45"
"USC00450872","BREMERTON, WA US","2005-12-28","51","42","45"
"USC00450872","BREMERTON, WA US","2005-12-29","52","39","43"
"USC00450872","BREMERTON, WA US","2005-12-30","46","40","42"
"USC00450872","BREMERTON, WA US","2005-12-31","48","40","47"
"USC00450872","BREMERTON, WA US","2006-01-01","50","42","42"
"USC00450872","BREMERTON, WA US","2006-01-02","51","42","44"
"USC00450872","BREMERTON, WA US","2006-01-03","51","36","37"
"USC00450872","BREMERTON, WA US","2006-01-04","43","36","42"
"USC00450872","BREMERTON, WA US","2006-01-05","52","42","49"
"USC00450872","BREMERTON, WA US","2006-01-06","51","49","51"
"USC00450872","BREMERTON, WA US","2006-01-07","51","48","48"
"USC00450872","BREMERTON, WA US","2006-01-08","50","38","42"
"USC00450872","BREMERTON, WA US","2006-01-09","45","42","45"
"USC00450872","BREMERTON, WA US","2006-01-10","53","44","50"
"USC00450872","BREMERTON, WA US","2006-01-11","50","42","43"
"USC00450872","BREMERTON, WA US","2006-01-12","47","41","42"
"USC00450872","BREMERTON, WA US","2006-01-13","48","40","47"
"USC00450872","BREMERTON, WA US","2006-01-14","48","42","43"
"USC00450872","BREMERTON, WA US","2006-01-15","46","34","35"
"USC00450872","BREMERTON, WA US","2006-01-16","43","34","37"
"USC00450872","BREMERTON, WA US","2006-01-17","50","37","44"
"USC00450872","BREMERTON, WA US","2006-01-18","52","39","42"
"USC00450872","BREMERTON, WA US","2006-01-19","45","38","41"
"USC00450872","BREMERTON, WA US","2006-01-20","46","38","41"
"USC00450872","BREMERTON, WA US","2006-01-21","46","37","41"
"USC00450872","BREMERTON, WA US","2006-01-22","44","41","42"
"USC00450872","BREMERTON, WA US","2006-01-23","48","42","43"
"USC00450872","BREMERTON, WA US","2006-01-24","48","36","38"
"USC00450872","BREMERTON, WA US","2006-01-25","54","36","41"
"USC00450872","BREMERTON, WA US","2006-01-26","46","39","40"
"USC00450872","BREMERTON, WA US","2006-01-27","43","37","39"
"USC00450872","BREMERTON, WA US","2006-01-28","46","38","41"
"USC00450872","BREMERTON, WA US","2006-01-29","45","38","39"
"USC00450872","BREMERTON, WA US","2006-01-30","51","37","45"
"USC00450872","BREMERTON, WA US","2006-01-31","53","41","41"
"USC00450872","BREMERTON, WA US","2006-02-01","46","33","43"
"USC00450872","BREMERTON, WA US","2006-02-02","48","42","45"
"USC00450872","BREMERTON, WA US","2006-02-03","50","39","42"
"USC00450872","BREMERTON, WA US","2006-02-04","49","42","42"
"USC00450872","BREMERTON, WA US","2006-02-05","45","30","34"
"USC00450872","BREMERTON, WA US","2006-02-06","48","34","40"
"USC00450872","BREMERTON, WA US","2006-02-07","51","31","32"
"USC00450872","BREMERTON, WA US","2006-02-08","58","32","45"
"USC00450872","BREMERTON, WA US","2006-02-09","52","32","42"
"USC00450872","BREMERTON, WA US","2006-02-10","50","32","36"
"USC00450872","BREMERTON, WA US","2006-02-11","56","29","32"
"USC00450872","BREMERTON, WA US","2006-02-12","54","32","35"
"USC00450872","BREMERTON, WA US","2006-02-13","56","35","44"
"USC00450872","BREMERTON, WA US","2006-02-14","45","32","35"
"USC00450872","BREMERTON, WA US","2006-02-15","45","30","32"
"USC00450872","BREMERTON, WA US","2006-02-16","45","28","33"
"USC00450872","BREMERTON, WA US","2006-02-17","45","26","28"
"USC00450872","BREMERTON, WA US","2006-02-18","38","20","25"
"USC00450872","BREMERTON, WA US","2006-02-19","43","20","26"
"USC00450872","BREMERTON, WA US","2006-02-20","47","20","32"
"USC00450872","BREMERTON, WA US","2006-02-21","40","31","39"
"USC00450872","BREMERTON, WA US","2006-02-22","46","34","37"
"USC00450872","BREMERTON, WA US","2006-02-23","50","34","45"
"USC00450872","BREMERTON, WA US","2006-02-24","47","27","30"
"USC00450872","BREMERTON, WA US","2006-02-25","49","29","40"
"USC00450872","BREMERTON, WA US","2006-02-26","45","30","40"
"USC00450872","BREMERTON, WA US","2006-02-27","50","39","49"
"USC00450872","BREMERTON, WA US","2006-02-28","54","39","39"
"USC00450872","BREMERTON, WA US","2006-03-01","48","37","41"
"USC00450872","BREMERTON, WA US","2006-03-02","58","41","42"
"USC00450872","BREMERTON, WA US","2006-03-03","52","32","39"
"USC00450872","BREMERTON, WA US","2006-03-04","55","39","44"
"USC00450872","BREMERTON, WA US","2006-03-05","53","38","41"
"USC00450872","BREMERTON, WA US","2006-03-06","52","40","52"
"USC00450872","BREMERTON, WA US","2006-03-07","53","40","43"
"USC00450872","BREMERTON, WA US","2006-03-08","54","37","39"
"USC00450872","BREMERTON, WA US","2006-03-09","42","33","35"
"USC00450872","BREMERTON, WA US","2006-03-10","45","33","35"
"USC00450872","BREMERTON, WA US","2006-03-11","47","33","39"
"USC00450872","BREMERTON, WA US","2006-03-12","49","29","39"
"USC00450872","BREMERTON, WA US","2006-03-13","52","33","40"
"USC00450872","BREMERTON, WA US","2006-03-14","53","38","42"
"USC00450872","BREMERTON, WA US","2006-03-15","52","40","43"
"USC00450872","BREMERTON, WA US","2006-03-16","49","39","40"
"USC00450872","BREMERTON, WA US","2006-03-17","51","34","40"
"USC00450872","BREMERTON, WA US","2006-03-18","50","38","40"
"USC00450872","BREMERTON, WA US","2006-03-19","48","29","37"
"USC00450872","BREMERTON, WA US","2006-03-20","55","33","42"
"USC00450872","BREMERTON, WA US","2006-03-21","59","42","45"
"USC00450872","BREMERTON, WA US","2006-03-22","50","43","45"
"USC00450872","BREMERTON, WA US","2006-03-23","49","44","48"
"USC00450872","BREMERTON, WA US","2006-03-24","58","43","46"
"USC00450872","BREMERTON, WA US","2006-03-25","54","33","43"
"USC00450872","BREMERTON, WA US","2006-03-26","54","39","42"
"USC00450872","BREMERTON, WA US","2006-03-27","51","38","45"
"USC00450872","BREMERTON, WA US","2006-03-28","60","44","48"
"USC00450872","BREMERTON, WA US","2006-03-29","57","39","45"
"USC00450872","BREMERTON, WA US","2006-03-30","54","42","49"
"USC00450872","BREMERTON, WA US","2006-03-31","58","43","49"
"USC00450872","BREMERTON, WA US","2006-04-01","59","42","44"
"USC00450872","BREMERTON, WA US","2006-04-02","52","38","44"
"USC00450872","BREMERTON, WA US","2006-04-03","59","44","50"
"USC00450872","BREMERTON, WA US","2006-04-04","54","37","45"
"USC00450872","BREMERTON, WA US","2006-04-05","58","40","49"
"USC00450872","BREMERTON, WA US","2006-04-06","64","40","49"
"USC00450872","BREMERTON, WA US","2006-04-07","57","39","45"
"USC00450872","BREMERTON, WA US","2006-04-08","65","44","51"
"USC00450872","BREMERTON, WA US","2006-04-09","54","45","48"
"USC00450872","BREMERTON, WA US","2006-04-10","53","42","48"
"USC00450872","BREMERTON, WA US","2006-04-11","57","39","52"
"USC00450872","BREMERTON, WA US","2006-04-12","59","39","48"
"USC00450872","BREMERTON, WA US","2006-04-13","61","43","45"
"USC00450872","BREMERTON, WA US","2006-04-14","50","44","44"
"USC00450872","BREMERTON, WA US","2006-04-15","52","39","40"
"USC00450872","BREMERTON, WA US","2006-04-16","47","37","40"
"USC00450872","BREMERTON, WA US","2006-04-17","53","35","44"
"USC00450872","BREMERTON, WA US","2006-04-18","57","38","45"
"USC00450872","BREMERTON, WA US","2006-04-19",,,
"USC00450872","BREMERTON, WA US","2006-04-20","65","38","49"
"USC00450872","BREMERTON, WA US","2006-04-21","64","42","42"
"USC00450872","BREMERTON, WA US","2006-04-22","65","35","47"
"USC00450872","BREMERTON, WA US","2006-04-23","58","39","52"
"USC00450872","BREMERTON, WA US","2006-04-24","71","41","52"
"USC00450872","BREMERTON, WA US","2006-04-25","74","46","51"
"USC00450872","BREMERTON, WA US","2006-04-26","67","43","49"
"USC00450872","BREMERTON, WA US","2006-04-27","60","46","50"
"USC00450872","BREMERTON, WA US","2006-04-28","65","44","53"
"USC00450872","BREMERTON, WA US","2006-04-29","74","45","49"
"USC00450872","BREMERTON, WA US","2006-04-30","53","37","44"
"USC00450872","BREMERTON, WA US","2006-05-01","53","35","49"
"USC00450872","BREMERTON, WA US","2006-05-02","58","38","47"
"USC00450872","BREMERTON, WA US","2006-05-03","61","41","52"
"USC00450872","BREMERTON, WA US","2006-05-04","68","41","56"
"USC00450872","BREMERTON, WA US","2006-05-05","76","45","54"
"USC00450872","BREMERTON, WA US","2006-05-06","75","45","50"
"USC00450872","BREMERTON, WA US","2006-05-07","60","46","47"
"USC00450872","BREMERTON, WA US","2006-05-08","60","41","47"
"USC00450872","BREMERTON, WA US","2006-05-09","57","39","47"
"USC00450872","BREMERTON, WA US","2006-05-10","62","40","49"
"USC00450872","BREMERTON, WA US","2006-05-11","68","47","50"
"USC00450872","BREMERTON, WA US","2006-05-12","58","42","45"
"USC00450872","BREMERTON, WA US","2006-05-13","58","39","49"
"USC00450872","BREMERTON, WA US","2006-05-14","64","40","53"
"USC00450872","BREMERTON, WA US","2006-05-15","71","49","60"
"USC00450872","BREMERTON, WA US","2006-05-16","80","54","66"
"USC00450872","BREMERTON, WA US","2006-05-17","84","52","59"
"USC00450872","BREMERTON, WA US","2006-05-18","84","49","59"
"USC00450872","BREMERTON, WA US","2006-05-19","78","51","55"
"USC00450872","BREMERTON, WA US","2006-05-20","69","53","55"
"USC00450872","BREMERTON, WA US","2006-05-21","68","45","54"
"USC00450872","BREMERTON, WA US","2006-05-22","68","54","55"
"USC00450872","BREMERTON, WA US","2006-05-23","63","49","54"
"USC00450872","BREMERTON, WA US","2006-05-24","62","53","56"
"USC00450872","BREMERTON, WA US","2006-05-25","62","50","53"
"USC00450872","BREMERTON, WA US","2006-05-26","61","49","52"
"USC00450872","BREMERTON, WA US","2006-05-27","62","49","51"
"USC00450872","BREMERTON, WA US","2006-05-28","58","51","52"
"USC00450872","BREMERTON, WA US","2006-05-29","63","50","56"
"USC00450872","BREMERTON, WA US","2006-05-30","63","45","57"
"USC00450872","BREMERTON, WA US","2006-05-31","73","52","58"
"USC00450872","BREMERTON, WA US","2006-06-01","75","55","65"
"USC00450872","BREMERTON, WA US","2006-06-02","68","57","60"
"USC00450872","BREMERTON, WA US","2006-06-03","71","53","61"
"USC00450872","BREMERTON, WA US","2006-06-04","70","54","57"
"USC00450872","BREMERTON, WA US","2006-06-05","69","56","59"
"USC00450872","BREMERTON, WA US","2006-06-06","68","48","57"
"USC00450872","BREMERTON, WA US","2006-06-07","74","49","55"
"USC00450872","BREMERTON, WA US","2006-06-08","70","53","55"
"USC00450872","BREMERTON, WA US","2006-06-09","64","51","53"
"USC00450872","BREMERTON, WA US","2006-06-10","62","52","56"
"USC00450872","BREMERTON, WA US","2006-06-11","67","50","52"
"USC00450872","BREMERTON, WA US","2006-06-12","76","51","58"
"USC00450872","BREMERTON, WA US","2006-06-13","76","56","58"
"USC00450872","BREMERTON, WA US","2006-06-14","72","55","59"
"USC00450872","BREMERTON, WA US","2006-06-15","68","55","58"
"USC00450872","BREMERTON, WA US","2006-06-16","72","55","59"
"USC00450872","BREMERTON, WA US","2006-06-17","68","51","55"
"USC00450872","BREMERTON, WA US","2006-06-18","66","53","57"
"USC00450872","BREMERTON, WA US","2006-06-19","65","53","55"
"USC00450872","BREMERTON, WA US","2006-06-20","66","50","55"
"USC00450872","BREMERTON, WA US","2006-06-21","67","51","56"
"USC00450872","BREMERTON, WA US","2006-06-22","67","51","59"
"USC00450872","BREMERTON, WA US","2006-06-23","69","47","57"
"USC00450872","BREMERTON, WA US","2006-06-24","75","49","60"
"USC00450872","BREMERTON, WA US","2006-06-25","83","53","70"
"USC00450872","BREMERTON, WA US","2006-06-26","89","60","74"
"USC00450872","BREMERTON, WA US","2006-06-27","91","58","67"
"USC00450872","BREMERTON, WA US","2006-06-28","85","49","53"
"USC00450872","BREMERTON, WA US","2006-06-29","75","50","60"
"USC00450872","BREMERTON, WA US","2006-06-30","80","53","66"
"USC00450872","BREMERTON, WA US","2006-07-01","84","53","63"
"USC00450872","BREMERTON, WA US","2006-07-02","82","52","59"
"USC00450872","BREMERTON, WA US","2006-07-03","84","54","57"
"USC00450872","BREMERTON, WA US","2006-07-04","79","55","57"
"USC00450872","BREMERTON, WA US","2006-07-05","76","53","55"
"USC00450872","BREMERTON, WA US","2006-07-06","64","53","54"
"USC00450872","BREMERTON, WA US","2006-07-07","63","54","62"
"USC00450872","BREMERTON, WA US","2006-07-08","75","53","64"
"USC00450872","BREMERTON, WA US","2006-07-09","84","58","62"
"USC00450872","BREMERTON, WA US","2006-07-10","82","55","58"
"USC00450872","BREMERTON, WA US","2006-07-11","67","53","59"
"USC00450872","BREMERTON, WA US","2006-07-12","68","53","58"
"USC00450872","BREMERTON, WA US","2006-07-13","70","54","60"
"USC00450872","BREMERTON, WA US","2006-07-14","70","56","62"
"USC00450872","BREMERTON, WA US","2006-07-15","77","56","60"
"USC00450872","BREMERTON, WA US","2006-07-16","74","51","59"
"USC00450872","BREMERTON, WA US","2006-07-17","79","53","56"
"USC00450872","BREMERTON, WA US","2006-07-18","68","51","58"
"USC00450872","BREMERTON, WA US","2006-07-19","74","52","64"
"USC00450872","BREMERTON, WA US","2006-07-20","75","53","64"
"USC00450872","BREMERTON, WA US","2006-07-21","85","63","73"
"USC00450872","BREMERTON, WA US","2006-07-22","97","70","74"
"USC00450872","BREMERTON, WA US","2006-07-23","94","64","72"
"USC00450872","BREMERTON, WA US","2006-07-24","94","65","75"
"USC00450872","BREMERTON, WA US","2006-07-25","91","59","61"
"USC00450872","BREMERTON, WA US","2006-07-26","78","58","62"
"USC00450872","BREMERTON, WA US","2006-07-27","83","57","63"
"USC00450872","BREMERTON, WA US","2006-07-28","82","51","57"
"USC00450872","BREMERTON, WA US","2006-07-29","82","54","56"
"USC00450872","BREMERTON, WA US","2006-07-30","68","54","58"
"USC00450872","BREMERTON, WA US","2006-07-31","71","54","58"
"USC00450872","BREMERTON, WA US","2006-08-01","72","53","58"
"USC00450872","BREMERTON, WA US","2006-08-02","74","54","60"
"USC00450872","BREMERTON, WA US","2006-08-03","72","51","58"
"USC00450872","BREMERTON, WA US","2006-08-04","77","51","58"
"USC00450872","BREMERTON, WA US","2006-08-05","77","52","62"
"USC00450872","BREMERTON, WA US","2006-08-06","82","54","65"
"USC00450872","BREMERTON, WA US","2006-08-07","86","54","64"
"USC00450872","BREMERTON, WA US","2006-08-08","85","53","56"
"USC00450872","BREMERTON, WA US","2006-08-09","76","56","60"
"USC00450872","BREMERTON, WA US","2006-08-10","69","57","59"
"USC00450872","BREMERTON, WA US","2006-08-11","67","53","56"
"USC00450872","BREMERTON, WA US","2006-08-12","70","55","57"
"USC00450872","BREMERTON, WA US","2006-08-13","76","49","58"
"USC00450872","BREMERTON, WA US","2006-08-14","80","54","67"
"USC00450872","BREMERTON, WA US","2006-08-15","84","53","55"
"USC00450872","BREMERTON, WA US","2006-08-16","84","50","59"
"USC00450872","BREMERTON, WA US","2006-08-17","84","51","55"
"USC00450872","BREMERTON, WA US","2006-08-18","72","51","58"
"USC00450872","BREMERTON, WA US","2006-08-19","81","53","63"
"USC00450872","BREMERTON, WA US","2006-08-20","84","53","64"
"USC00450872","BREMERTON, WA US","2006-08-21","86","53","59"
"USC00450872","BREMERTON, WA US","2006-08-22","84","54","55"
"USC00450872","BREMERTON, WA US","2006-08-23","71","51","53"
"USC00450872","BREMERTON, WA US","2006-08-24","65","53","57"
"USC00450872","BREMERTON, WA US","2006-08-25","67","51","56"
"USC00450872","BREMERTON, WA US","2006-08-26","80","52","64"
"USC00450872","BREMERTON, WA US","2006-08-27","84","54","66"
"USC00450872","BREMERTON, WA US","2006-08-28","87","53","61"
"USC00450872","BREMERTON, WA US","2006-08-29","84","55","56"
"USC00450872","BREMERTON, WA US","2006-08-30","63","51","54"
"USC00450872","BREMERTON, WA US","2006-08-31","67","49","55"
"USC00450872","BREMERTON, WA US","2006-09-01","72","53","63"
"USC00450872","BREMERTON, WA US","2006-09-02","86","53","65"
"USC00450872","BREMERTON, WA US","2006-09-03","89","52","62"
"USC00450872","BREMERTON, WA US","2006-09-04","85","52","58"
"USC00450872","BREMERTON, WA US","2006-09-05","78","52","53"
"USC00450872","BREMERTON, WA US","2006-09-06","81","53","58"
"USC00450872","BREMERTON, WA US","2006-09-07","81","50","52"
"USC00450872","BREMERTON, WA US","2006-09-08","76","50","52"
"USC00450872","BREMERTON, WA US","2006-09-09","73","52","57"
"USC00450872","BREMERTON, WA US","2006-09-10","72","48","51"
"USC00450872","BREMERTON, WA US","2006-09-11","73","47","54"
"USC00450872","BREMERTON, WA US","2006-09-12","78","51","58"
"USC00450872","BREMERTON, WA US","2006-09-13","75","53","54"
"USC00450872","BREMERTON, WA US","2006-09-14","60","49","51"
"USC00450872","BREMERTON, WA US","2006-09-15","62","50","52"
"USC00450872","BREMERTON, WA US","2006-09-16","63","48","48"
"USC00450872","BREMERTON, WA US","2006-09-17","69","48","57"
"USC00450872","BREMERTON, WA US","2006-09-18","65","56","57"
"USC00450872","BREMERTON, WA US","2006-09-19","69","52","53"
"USC00450872","BREMERTON, WA US","2006-09-20","61","50","52"
"USC00450872","BREMERTON, WA US","2006-09-21","55","52","53"
"USC00450872","BREMERTON, WA US","2006-09-22","60","44","48"
"USC00450872","BREMERTON, WA US","2006-09-23","64","46","50"
"USC00450872","BREMERTON, WA US","2006-09-24","71","48","52"
"USC00450872","BREMERTON, WA US","2006-09-25","79","48","53"
"USC00450872","BREMERTON, WA US","2006-09-26","80","48","54"
